species	family
Eleutherodactylus_cavernicola	Eleutherodactylidae
Eleutherodactylus_grabhami	Eleutherodactylidae
Eleutherodactylus_sisyphodemus	Eleutherodactylidae
Eleutherodactylus_gundlachi	Eleutherodactylidae
Eleutherodactylus_amadeus	Eleutherodactylidae
Eleutherodactylus_caribe	Eleutherodactylidae
Eleutherodactylus_eunaster	Eleutherodactylidae
Eleutherodactylus_corona	Eleutherodactylidae
Eleutherodactylus_heminota	Eleutherodactylidae
Eleutherodactylus_bakeri	Eleutherodactylidae
Eleutherodactylus_dolomedes	Eleutherodactylidae
Eleutherodactylus_glaphycompus	Eleutherodactylidae
Eleutherodactylus_thorectes	Eleutherodactylidae
Eleutherodactylus_jugans	Eleutherodactylidae
Eleutherodactylus_apostates	Eleutherodactylidae
Eleutherodactylus_oxyrhyncus	Eleutherodactylidae
Eleutherodactylus_furcyensis	Eleutherodactylidae
Eleutherodactylus_rufifemoralis	Eleutherodactylidae
Eleutherodactylus_amplinympha	Eleutherodactylidae
Eleutherodactylus_martinicensis	Eleutherodactylidae
Eleutherodactylus_johnstonei	Eleutherodactylidae
Eleutherodactylus_barlagnei	Eleutherodactylidae
Eleutherodactylus_pinchoni	Eleutherodactylidae
Eleutherodactylus_andicola	Hemiphractidae
Eleutherodactylus_angustidigitorum	Eleutherodactylidae
Eleutherodactylus_antillensis	Eleutherodactylidae
Eleutherodactylus_brittoni	Eleutherodactylidae
Eleutherodactylus_cochranae	Eleutherodactylidae
Eleutherodactylus_hedricki	Eleutherodactylidae
Eleutherodactylus_coqui	Eleutherodactylidae
Eleutherodactylus_schwartzi	Eleutherodactylidae
Eleutherodactylus_portoricensis	Eleutherodactylidae
Eleutherodactylus_wightmanae	Eleutherodactylidae
Eleutherodactylus_gryllus	Eleutherodactylidae
Eleutherodactylus_cooki	Eleutherodactylidae
Eleutherodactylus_eneidae	Eleutherodactylidae
Eleutherodactylus_locustus	Eleutherodactylidae
Eleutherodactylus_aporostegus	Eleutherodactylidae
Eleutherodactylus_atkinsi	Eleutherodactylidae
Eleutherodactylus_feichtingeri	Eleutherodactylidae
Eleutherodactylus_intermedius	Eleutherodactylidae
Eleutherodactylus_varleyi	Eleutherodactylidae
Eleutherodactylus_cubanus	Eleutherodactylidae
Eleutherodactylus_iberia	Eleutherodactylidae
Eleutherodactylus_jaumei	Eleutherodactylidae
Eleutherodactylus_limbatus	Eleutherodactylidae
Eleutherodactylus_orientalis	Eleutherodactylidae
Eleutherodactylus_etheridgei	Eleutherodactylidae
Eleutherodactylus_auriculatoides	Eleutherodactylidae
Eleutherodactylus_montanus	Eleutherodactylidae
Eleutherodactylus_patriciae	Eleutherodactylidae
Eleutherodactylus_fowleri	Eleutherodactylidae
Eleutherodactylus_lamprotes	Eleutherodactylidae
Eleutherodactylus_guantanamera	Eleutherodactylidae
Eleutherodactylus_ionthus	Eleutherodactylidae
Eleutherodactylus_varians	Eleutherodactylidae
Eleutherodactylus_leberi	Eleutherodactylidae
Eleutherodactylus_melacara	Eleutherodactylidae
Eleutherodactylus_sommeri	Eleutherodactylidae
Eleutherodactylus_wetmorei	Eleutherodactylidae
Eleutherodactylus_auriculatus	Eleutherodactylidae
Eleutherodactylus_principalis	Eleutherodactylidae
Eleutherodactylus_glamyrus	Eleutherodactylidae
Eleutherodactylus_bartonsmithi	Eleutherodactylidae
Eleutherodactylus_mariposa	Eleutherodactylidae
Eleutherodactylus_ronaldi	Eleutherodactylidae
Eleutherodactylus_eileenae	Eleutherodactylidae
Eleutherodactylus_bothroboans	Eleutherodactylidae
Eleutherodactylus_ruthae	Eleutherodactylidae
Eleutherodactylus_hypostenor	Eleutherodactylidae
Eleutherodactylus_parapelates	Eleutherodactylidae
Eleutherodactylus_chlorophenax	Eleutherodactylidae
Eleutherodactylus_nortoni	Eleutherodactylidae
Eleutherodactylus_inoptatus	Eleutherodactylidae
Eleutherodactylus_brevirostris	Eleutherodactylidae
Eleutherodactylus_ventrilineatus	Eleutherodactylidae
Eleutherodactylus_glandulifer	Eleutherodactylidae
Eleutherodactylus_sciagraphus	Eleutherodactylidae
Eleutherodactylus_counouspeus	Eleutherodactylidae
Eleutherodactylus_erythroproctus	Eleutherodactylidae
Eleutherodactylus_cuneatus	Eleutherodactylidae
Eleutherodactylus_turquinensis	Eleutherodactylidae
Eleutherodactylus_cystignathoides	Eleutherodactylidae
Eleutherodactylus_nitidus	Eleutherodactylidae
Eleutherodactylus_pipilans	Eleutherodactylidae
Eleutherodactylus_marnockii	Eleutherodactylidae
Eleutherodactylus_symingtoni	Eleutherodactylidae
Eleutherodactylus_zeus	Eleutherodactylidae
Eleutherodactylus_dennisi	Eleutherodactylidae
Eleutherodactylus_dilatus	Eleutherodactylidae
Eleutherodactylus_diplasius	Eleutherodactylidae
Eleutherodactylus_flavescens	Eleutherodactylidae
Eleutherodactylus_glanduliferoides	Eleutherodactylidae
Eleutherodactylus_grandis	Eleutherodactylidae
Eleutherodactylus_greyi	Eleutherodactylidae
Eleutherodactylus_nivicolimae	Eleutherodactylidae
Eleutherodactylus_guttilatus	Eleutherodactylidae
Eleutherodactylus_interorbitalis	Eleutherodactylidae
Eleutherodactylus_jasperi	Eleutherodactylidae
Eleutherodactylus_juanariveroi	Eleutherodactylidae
Eleutherodactylus_karlschmidti	Eleutherodactylidae
Eleutherodactylus_klinikowskii	Eleutherodactylidae
Eleutherodactylus_zugi	Eleutherodactylidae
Eleutherodactylus_paralius	Eleutherodactylidae
Eleutherodactylus_leprus	Eleutherodactylidae
Eleutherodactylus_limbensis	Eleutherodactylidae
Eleutherodactylus_longipes	Eleutherodactylidae
Eleutherodactylus_lucioi	Eleutherodactylidae
Eleutherodactylus_maurus	Eleutherodactylidae
Eleutherodactylus_melatrigonum	Eleutherodactylidae
Eleutherodactylus_michaelschmidi	Eleutherodactylidae
Eleutherodactylus_minutus	Eleutherodactylidae
Eleutherodactylus_poolei	Eleutherodactylidae
Eleutherodactylus_modestus	Eleutherodactylidae
Eleutherodactylus_notidodes	Eleutherodactylidae
Eleutherodactylus_olibrus	Eleutherodactylidae
Eleutherodactylus_pallidus	Eleutherodactylidae
Eleutherodactylus_paulsoni	Eleutherodactylidae
Eleutherodactylus_richmondi	Eleutherodactylidae
Eleutherodactylus_unicolor	Eleutherodactylidae
Eleutherodactylus_verruculatus	Eleutherodactylidae
Eleutherodactylus_riparius	Eleutherodactylidae
Eleutherodactylus_rivularis	Eleutherodactylidae
Eleutherodactylus_rubrimaculatus	Eleutherodactylidae
Eleutherodactylus_rucillensis	Eleutherodactylidae
Eleutherodactylus_rufescens	Eleutherodactylidae
Eleutherodactylus_saxatilis	Eleutherodactylidae
Eleutherodactylus_semipalmatus	Eleutherodactylidae
Eleutherodactylus_staurometopon	Eleutherodactylidae
Eleutherodactylus_syristes	Eleutherodactylidae
Eleutherodactylus_teretistes	Eleutherodactylidae
Eleutherodactylus_tetajulia	Eleutherodactylidae
Eleutherodactylus_toa	Eleutherodactylidae
Eleutherodactylus_tychathrous	Eleutherodactylidae
Eleutherodactylus_verrucipes	Eleutherodactylidae
Eleutherodactylus_warreni	Eleutherodactylidae
Craugastor_adamastus	Craugastoridae
Craugastor_stadelmani	Craugastoridae
Craugastor_alfredi	Craugastoridae
Craugastor_catalinae	Craugastoridae
Craugastor_amniscola	Craugastoridae
Craugastor_olanchano	Craugastoridae
Craugastor_anciano	Craugastoridae
Craugastor_batrachylus	Craugastoridae
Craugastor_andi	Craugastoridae
Craugastor_cuaquero	Craugastoridae
Craugastor_melanostictus	Craugastoridae
Craugastor_emcelae	Craugastoridae
Craugastor_angelicus	Craugastoridae
Craugastor_evanesco	Craugastoridae
Craugastor_rugulosus	Craugastoridae
Craugastor_ranoides	Craugastoridae
Craugastor_fleischmanni	Craugastoridae
Craugastor_rupinius	Craugastoridae
Craugastor_obesus	Craugastoridae
Craugastor_punctariolus	Craugastoridae
Craugastor_jota	Craugastoridae
Craugastor_megacephalus	Craugastoridae
Craugastor_aphanus	Craugastoridae
Craugastor_merendonensis	Craugastoridae
Craugastor_augusti	Craugastoridae
Craugastor_tarahumaraensis	Craugastoridae
Craugastor_polymniae	Craugastoridae
Craugastor_aurilegulus	Craugastoridae
Craugastor_rhyacobatrachus	Craugastoridae
Craugastor_azueroensis	Craugastoridae
Craugastor_vocalis	Craugastoridae
Craugastor_berkenbuschii	Craugastoridae
Craugastor_vulcani	Craugastoridae
Craugastor_bocourti	Craugastoridae
Craugastor_spatulatus	Craugastoridae
Craugastor_stuarti	Craugastoridae
Craugastor_uno	Craugastoridae
Craugastor_xucanebi	Craugastoridae
Craugastor_bransfordii	Craugastoridae
Craugastor_polyptychus	Craugastoridae
Craugastor_underwoodi	Craugastoridae
Craugastor_lauraster	Craugastoridae
Craugastor_stejnegerianus	Craugastoridae
Craugastor_persimilis	Craugastoridae
Craugastor_brocchi	Craugastoridae
Craugastor_gollmeri	Craugastoridae
Craugastor_chac	Craugastoridae
Craugastor_lineatus	Craugastoridae
Craugastor_laticeps	Craugastoridae
Craugastor_mimus	Craugastoridae
Craugastor_noblei	Craugastoridae
Craugastor_campbelli	Craugastoridae
Craugastor_decoratus	Craugastoridae
Craugastor_charadra	Craugastoridae
Craugastor_opimus	Craugastoridae
Craugastor_chingopetaca	Craugastoridae
Craugastor_hobartsmithi	Craugastoridae
Craugastor_chrysozetetes	Craugastoridae
Craugastor_pelorus	Craugastoridae
Craugastor_coffeus	Craugastoridae
Craugastor_pozo	Craugastoridae
Craugastor_crassidigitus	Craugastoridae
Craugastor_talamancae	Craugastoridae
Craugastor_fitzingeri	Craugastoridae
Craugastor_raniformis	Craugastoridae
Craugastor_cruzi	Craugastoridae
Craugastor_taurus	Craugastoridae
Craugastor_cyanochthebius	Craugastoridae
Craugastor_silvicola	Craugastoridae
Craugastor_epochthidius	Craugastoridae
Craugastor_escoces	Craugastoridae
Craugastor_fecundus	Craugastoridae
Craugastor_nefrens	Craugastoridae
Craugastor_galacticorhinus	Craugastoridae
Craugastor_podiciferus	Craugastoridae
Craugastor_glaucus	Craugastoridae
Craugastor_monnichorum	Craugastoridae
Craugastor_greggi	Craugastoridae
Craugastor_myllomyllon	Craugastoridae
Craugastor_guerreroensis	Craugastoridae
Craugastor_montanus	Craugastoridae
Craugastor_gulosus	Craugastoridae
Craugastor_laevissimus	Craugastoridae
Craugastor_inachus	Craugastoridae
Craugastor_saltuarius	Craugastoridae
Craugastor_loki	Craugastoridae
Craugastor_rhodopis	Craugastoridae
Craugastor_mexicanus	Craugastoridae
Craugastor_saltator	Craugastoridae
Craugastor_omiltemanus	Craugastoridae
Craugastor_rugosus	Craugastoridae
Craugastor_longirostris	Craugastoridae
Craugastor_tabasarae	Craugastoridae
Craugastor_rayo	Craugastoridae
Craugastor_matudai	Craugastoridae
Craugastor_yucatanensis	Craugastoridae
Craugastor_megalotympanum	Craugastoridae
Craugastor_rivulus	Craugastoridae
Craugastor_milesi	Craugastoridae
Craugastor_sandersoni	Craugastoridae
Craugastor_occidentalis	Craugastoridae
Craugastor_omoaensis	Craugastoridae
Craugastor_palenque	Craugastoridae
Craugastor_pygmaeus	Craugastoridae
Craugastor_pechorum	Craugastoridae
Craugastor_rostralis	Craugastoridae
Craugastor_phasma	Craugastoridae
Craugastor_sabrinus	Craugastoridae
Craugastor_psephosypharus	Craugastoridae
Craugastor_taylori	Craugastoridae
Craugastor_emleni	Craugastoridae
Craugastor_daryi	Craugastoridae
Craugastor_trachydermus	Craugastoridae
Haddadus_aramunha	Craugastoridae
Haddadus_plicifer	Craugastoridae
Haddadus_binotatus	Craugastoridae
Atopophrynus_syntomopus	Craugastoridae
Lynchius_flavomaculatus	Strabomantidae
Lynchius_parkeri	Strabomantidae
Lynchius_nebulanastes	Strabomantidae
Lynchius_simmonsi	Strabomantidae
Oreobates_amarakaeri	Strabomantidae
Oreobates_choristolemma	Strabomantidae
Oreobates_granulosus	Strabomantidae
Oreobates_sanderi	Strabomantidae
Oreobates_sanctaecrucis	Strabomantidae
Oreobates_barituensis	Strabomantidae
Oreobates_discoidalis	Strabomantidae
Oreobates_ibischi	Strabomantidae
Oreobates_cruralis	Strabomantidae
Oreobates_madidi	Strabomantidae
Oreobates_crepitans	Strabomantidae
Oreobates_heterodactylus	Strabomantidae
Oreobates_remotus	Strabomantidae
Oreobates_zongoensis	Strabomantidae
Oreobates_ayacucho	Strabomantidae
Oreobates_pereger	Strabomantidae
Oreobates_gemcare	Strabomantidae
Oreobates_lehri	Strabomantidae
Oreobates_machiguenga	Strabomantidae
Oreobates_quixensis	Strabomantidae
Oreobates_saxatilis	Strabomantidae
Oreobates_lundbergi	Strabomantidae
Phrynopus_auriculatus	Strabomantidae
Phrynopus_badius	Strabomantidae
Phrynopus_barthlenae	Strabomantidae
Phrynopus_horstpauli	Strabomantidae
Phrynopus_bracki	Strabomantidae
Phrynopus_bufoides	Strabomantidae
Phrynopus_curator	Strabomantidae
Phrynopus_dagmarae	Craugastoridae
Phrynopus_heimorum	Strabomantidae
Phrynopus_interstinctus	Strabomantidae
Phrynopus_juninensis	Strabomantidae
Phrynopus_kauneorum	Strabomantidae
Phrynopus_kotosh	Craugastoridae
Phrynopus_lechriorhynchus	Craugastoridae
Phrynopus_miroslawae	Strabomantidae
Phrynopus_montium	Strabomantidae
Phrynopus_nicoleae	Strabomantidae
Phrynopus_oblivius	Craugastoridae
Phrynopus_paucari	Craugastoridae
Phrynopus_peruanus	Strabomantidae
Phrynopus_pesantesi	Strabomantidae
Phrynopus_tautzorum	Strabomantidae
Phrynopus_thompsoni	Craugastoridae
Phrynopus_tribulosus	Strabomantidae
Phrynopus_vestigiatus	Strabomantidae
Pristimantis_aaptus	Craugastoridae
Pristimantis_abakapa	Craugastoridae
Pristimantis_academicus	Strabomantidae
Pristimantis_acatallelus	Strabomantidae
Pristimantis_acerus	Strabomantidae
Pristimantis_achatinus	Strabomantidae
Pristimantis_lymani	Strabomantidae
Pristimantis_achuar	Strabomantidae
Pristimantis_actinolaimus	Craugastoridae
Pristimantis_actites	Strabomantidae
Pristimantis_w-nigrum	Strabomantidae
Pristimantis_acuminatus	Strabomantidae
Pristimantis_acutirostris	Craugastoridae
Pristimantis_adiastolus	Strabomantidae
Pristimantis_adnus	Strabomantidae
Pristimantis_aemulatus	Craugastoridae
Pristimantis_affinis	Strabomantidae
Pristimantis_alalocophus	Craugastoridae
Pristimantis_albericoi	Craugastoridae
Pristimantis_albertus	Strabomantidae
Pristimantis_almendariz	Craugastoridae
Pristimantis_altae	Strabomantidae
Pristimantis_pardalis	Strabomantidae
Pristimantis_altamazonicus	Strabomantidae
Pristimantis_altamnis	Strabomantidae
Pristimantis_kichwarum	Strabomantidae
Pristimantis_amydrotus	Craugastoridae
Pristimantis_andinognomus	Strabomantidae
Pristimantis_anemerus	Craugastoridae
Pristimantis_angustilineatus	Strabomantidae
Pristimantis_brevifrons	Strabomantidae
Pristimantis_aniptopalmatus	Strabomantidae
Pristimantis_anolirex	Strabomantidae
Pristimantis_lutitus	Strabomantidae
Pristimantis_merostictus	Strabomantidae
Pristimantis_anotis	Craugastoridae
Pristimantis_apiculatus	Craugastoridae
Pristimantis_appendiculatus	Strabomantidae
Pristimantis_aquilonaris	Strabomantidae
Pristimantis_ardalonychus	Strabomantidae
Pristimantis_ardyae	Craugastoridae
Pristimantis_ashkapara	Strabomantidae
Pristimantis_atrabracus	Craugastoridae
Pristimantis_atratus	Strabomantidae
Pristimantis_aurantiguttatus	Craugastoridae
Pristimantis_aureolineatus	Strabomantidae
Pristimantis_aureoventris	Strabomantidae
Pristimantis_yuruaniensis	Strabomantidae
Pristimantis_jester	Strabomantidae
Pristimantis_auricarens	Strabomantidae
Pristimantis_avicuporum	Craugastoridae
Pristimantis_avius	Craugastoridae
Pristimantis_bacchus	Craugastoridae
Pristimantis_baiotis	Craugastoridae
Pristimantis_balionotus	Strabomantidae
Pristimantis_bambu	Strabomantidae
Pristimantis_simonbolivari	Strabomantidae
Pristimantis_baryecuus	Craugastoridae
Pristimantis_batrachites	Strabomantidae
Pristimantis_bearsei	Craugastoridae
Pristimantis_bellae	Craugastoridae
Pristimantis_bellator	Craugastoridae
Pristimantis_bellona	Craugastoridae
Pristimantis_bernali	Craugastoridae
Pristimantis_bicantus	Strabomantidae
Pristimantis_bicolor	Strabomantidae
Pristimantis_bicumulus	Craugastoridae
Pristimantis_bipunctatus	Strabomantidae
Pristimantis_bisignatus	Strabomantidae
Pristimantis_fraudator	Strabomantidae
Pristimantis_bogotensis	Strabomantidae
Pristimantis_elegans	Strabomantidae
Pristimantis_boulengeri	Strabomantidae
Pristimantis_simoterus	Strabomantidae
Pristimantis_chloronotus	Strabomantidae
Pristimantis_bromeliaceus	Strabomantidae
Pristimantis_buccinator	Strabomantidae
Pristimantis_conspicillatus	Strabomantidae
Pristimantis_buckleyi	Strabomantidae
Pristimantis_vertebralis	Strabomantidae
Pristimantis_bustamante	Craugastoridae
Pristimantis_cabrerai	Craugastoridae
Pristimantis_cacao	Craugastoridae
Pristimantis_caeruleonotus	Craugastoridae
Pristimantis_cajamarcensis	Strabomantidae
Pristimantis_calcaratus	Strabomantidae
Pristimantis_kelephas	Strabomantidae
Pristimantis_calcarulatus	Strabomantidae
Pristimantis_caliginosus	Strabomantidae
Pristimantis_cantitans	Craugastoridae
Pristimantis_capitonis	Strabomantidae
Pristimantis_caprifer	Strabomantidae
Pristimantis_carlosceroni	Craugastoridae
Pristimantis_carlossanchezi	Craugastoridae
Pristimantis_carmelitae	Craugastoridae
Pristimantis_carranguerorum	Strabomantidae
Pristimantis_lynchi	Strabomantidae
Pristimantis_carvalhoi	Strabomantidae
Pristimantis_caryophyllaceus	Strabomantidae
Pristimantis_celator	Strabomantidae
Pristimantis_cerasinus	Strabomantidae
Pristimantis_ceuthospilus	Strabomantidae
Pristimantis_chalceus	Strabomantidae
Pristimantis_charlottevillensis	Strabomantidae
Pristimantis_chiastonotus	Strabomantidae
Pristimantis_chimu	Craugastoridae
Pristimantis_chrysops	Craugastoridae
Pristimantis_citriogaster	Strabomantidae
Pristimantis_malkini	Strabomantidae
Pristimantis_colodactylus	Strabomantidae
Pristimantis_colomai	Strabomantidae
Pristimantis_latidiscus	Strabomantidae
Pristimantis_colonensis	Craugastoridae
Pristimantis_colostichos	Craugastoridae
Pristimantis_condor	Strabomantidae
Pristimantis_conservatio	Strabomantidae
Pristimantis_paramerus	Strabomantidae
Pristimantis_cordovae	Craugastoridae
Pristimantis_corniger	Craugastoridae
Pristimantis_coronatus	Craugastoridae
Pristimantis_corrugatus	Craugastoridae
Pristimantis_cosnipatae	Strabomantidae
Pristimantis_cremnobates	Strabomantidae
Pristimantis_crenunguis	Strabomantidae
Pristimantis_labiosus	Strabomantidae
Pristimantis_cristinae	Strabomantidae
Pristimantis_croceoinguinis	Strabomantidae
Pristimantis_crucifer	Strabomantidae
Pristimantis_cruciocularis	Strabomantidae
Pristimantis_cruentus	Strabomantidae
Pristimantis_cryophilius	Strabomantidae
Pristimantis_cryptomelas	Strabomantidae
Pristimantis_cuentasi	Strabomantidae
Pristimantis_cuneirostris	Craugastoridae
Pristimantis_curtipes	Strabomantidae
Pristimantis_gentryi	Strabomantidae
Pristimantis_truebae	Strabomantidae
Pristimantis_danae	Strabomantidae
Pristimantis_degener	Strabomantidae
Pristimantis_deinops	Craugastoridae
Pristimantis_delicatus	Strabomantidae
Pristimantis_delius	Strabomantidae
Pristimantis_dendrobatoides	Craugastoridae
Pristimantis_devillei	Strabomantidae
Pristimantis_surdus	Strabomantidae
Pristimantis_deyi	Craugastoridae
Pristimantis_diadematus	Strabomantidae
Pristimantis_diaphonus	Craugastoridae
Pristimantis_diogenes	Craugastoridae
Pristimantis_dissimulatus	Strabomantidae
Pristimantis_divnae	Strabomantidae
Pristimantis_dorsopictus	Strabomantidae
Pristimantis_douglasi	Strabomantidae
Pristimantis_duellmani	Strabomantidae
Pristimantis_quinquagesimus	Strabomantidae
Pristimantis_duende	Strabomantidae
Pristimantis_dundeei	Strabomantidae
Pristimantis_educatoris	Craugastoridae
Pristimantis_epacrus	Craugastoridae
Pristimantis_eremitus	Strabomantidae
Pristimantis_eriphus	Strabomantidae
Pristimantis_ernesti	Craugastoridae
Pristimantis_erythropleura	Strabomantidae
Pristimantis_esmeraldas	Craugastoridae
Pristimantis_espedeus	Strabomantidae
Pristimantis_eugeniae	Strabomantidae
Pristimantis_euphronides	Strabomantidae
Pristimantis_shrevei	Strabomantidae
Pristimantis_eurydactylus	Craugastoridae
Pristimantis_exoristus	Craugastoridae
Pristimantis_factiosus	Strabomantidae
Pristimantis_fallax	Craugastoridae
Pristimantis_farisorum	Craugastoridae
Pristimantis_fasciatus	Craugastoridae
Pristimantis_fenestratus	Strabomantidae
Pristimantis_koehleri	Strabomantidae
Pristimantis_festae	Strabomantidae
Pristimantis_fetosus	Craugastoridae
Pristimantis_flavobracatus	Strabomantidae
Pristimantis_floridus	Craugastoridae
Pristimantis_frater	Strabomantidae
Pristimantis_gryllus	Strabomantidae
Pristimantis_gagliardoi	Strabomantidae
Pristimantis_gaigei	Strabomantidae
Pristimantis_galdi	Strabomantidae
Pristimantis_ganonotus	Craugastoridae
Pristimantis_gladiator	Strabomantidae
Pristimantis_glandulosus	Strabomantidae
Pristimantis_inusitatus	Strabomantidae
Pristimantis_gracilis	Craugastoridae
Pristimantis_grandiceps	Craugastoridae
Pristimantis_guaiquinimensis	Craugastoridae
Pristimantis_gutturalis	Strabomantidae
Pristimantis_hamiotae	Craugastoridae
Pristimantis_hectus	Strabomantidae
Pristimantis_helvolus	Craugastoridae
Pristimantis_hernandezi	Craugastoridae
Pristimantis_huicundo	Craugastoridae
Pristimantis_hybotragus	Craugastoridae
Pristimantis_ignicolor	Craugastoridae
Pristimantis_illotus	Strabomantidae
Pristimantis_imitatrix	Strabomantidae
Pristimantis_incanus	Craugastoridae
Pristimantis_incertus	Strabomantidae
Pristimantis_incomptus	Strabomantidae
Pristimantis_infraguttatus	Craugastoridae
Pristimantis_inguinalis	Strabomantidae
Pristimantis_insignitus	Strabomantidae
Pristimantis_ixalus	Craugastoridae
Pristimantis_jaimei	Craugastoridae
Pristimantis_johannesdei	Craugastoridae
Pristimantis_jorgevelosai	Strabomantidae
Pristimantis_juanchoi	Strabomantidae
Pristimantis_palmeri	Strabomantidae
Pristimantis_jubatus	Strabomantidae
Pristimantis_kareliae	Craugastoridae
Pristimantis_katoptroides	Strabomantidae
Pristimantis_kirklandi	Craugastoridae
Pristimantis_lacrimosus	Strabomantidae
Pristimantis_lanthanites	Strabomantidae
Pristimantis_thectopternus	Strabomantidae
Pristimantis_lasalleorum	Strabomantidae
Pristimantis_lassoalcalai	Strabomantidae
Pristimantis_laticlavius	Strabomantidae
Pristimantis_lemur	Craugastoridae
Pristimantis_lentiginosus	Strabomantidae
Pristimantis_leoni	Strabomantidae
Pristimantis_leptolophus	Strabomantidae
Pristimantis_leucopus	Craugastoridae
Pristimantis_leucorrhinus	Craugastoridae
Pristimantis_librarius	Strabomantidae
Pristimantis_ockendeni	Strabomantidae
Pristimantis_lichenoides	Craugastoridae
Pristimantis_lindae	Strabomantidae
Pristimantis_lirellus	Strabomantidae
Pristimantis_lividus	Strabomantidae
Pristimantis_llojsintuta	Strabomantidae
Pristimantis_loujosti	Craugastoridae
Pristimantis_loustes	Craugastoridae
Pristimantis_lucasi	Craugastoridae
Pristimantis_luscombei	Strabomantidae
Pristimantis_luteolateralis	Strabomantidae
Pristimantis_walkeri	Strabomantidae
Pristimantis_lythrodes	Craugastoridae
Pristimantis_maculosus	Strabomantidae
Pristimantis_marahuaka	Craugastoridae
Pristimantis_mariaelenae	Craugastoridae
Pristimantis_marmoratus	Strabomantidae
Pristimantis_pulvinatus	Strabomantidae
Pristimantis_mars	Craugastoridae
Pristimantis_martiae	Strabomantidae
Pristimantis_matidiktyo	Strabomantidae
Pristimantis_mazar	Strabomantidae
Pristimantis_medemi	Strabomantidae
Pristimantis_megalops	Strabomantidae
Pristimantis_melanogaster	Strabomantidae
Pristimantis_melanoproctus	Craugastoridae
Pristimantis_memorans	Craugastoridae
Pristimantis_mendax	Craugastoridae
Pristimantis_mercedesae	Strabomantidae
Pristimantis_meridionalis	Craugastoridae
Pristimantis_metabates	Craugastoridae
Pristimantis_mindo	Strabomantidae
Pristimantis_minimus	Strabomantidae
Pristimantis_minutulus	Craugastoridae
Pristimantis_miyatai	Strabomantidae
Pristimantis_mnionaetes	Craugastoridae
Pristimantis_modipeplus	Craugastoridae
Pristimantis_molybrignus	Craugastoridae
Pristimantis_mondolfii	Strabomantidae
Pristimantis_moro	Strabomantidae
Pristimantis_muchimuk	Craugastoridae
Pristimantis_muricatus	Craugastoridae
Pristimantis_muscosus	Strabomantidae
Pristimantis_museosus	Strabomantidae
Pristimantis_myersi	Strabomantidae
Pristimantis_myops	Strabomantidae
Pristimantis_nephophilus	Craugastoridae
Pristimantis_nervicus	Strabomantidae
Pristimantis_nicefori	Strabomantidae
Pristimantis_nigrogriseus	Craugastoridae
Pristimantis_nyctophylax	Strabomantidae
Pristimantis_subsigillatus	Strabomantidae
Pristimantis_obmutescens	Craugastoridae
Pristimantis_ocellatus	Craugastoridae
Pristimantis_ocreatus	Strabomantidae
Pristimantis_thymelensis	Strabomantidae
Pristimantis_pyrrhomerus	Strabomantidae
Pristimantis_olivaceus	Craugastoridae
Pristimantis_onorei	Strabomantidae
Pristimantis_orcesi	Strabomantidae
Pristimantis_orcus	Strabomantidae
Pristimantis_orestes	Strabomantidae
Pristimantis_ornatissimus	Strabomantidae
Pristimantis_ornatus	Craugastoridae
Pristimantis_orpacobates	Strabomantidae
Pristimantis_orphnolaimus	Strabomantidae
Pristimantis_ortizi	Craugastoridae
Pristimantis_padiali	Strabomantidae
Pristimantis_padrecarlosi	Strabomantidae
Pristimantis_paisa	Strabomantidae
Pristimantis_pardalinus	Craugastoridae
Pristimantis_parectatus	Strabomantidae
Pristimantis_parvillus	Strabomantidae
Pristimantis_pastazensis	Craugastoridae
Pristimantis_pataikos	Craugastoridae
Pristimantis_paulodutrai	Strabomantidae
Pristimantis_paululus	Craugastoridae
Pristimantis_pecki	Craugastoridae
Pristimantis_pedimontanus	Craugastoridae
Pristimantis_penelopus	Strabomantidae
Pristimantis_peraticus	Strabomantidae
Pristimantis_percnopterus	Craugastoridae
Pristimantis_percultus	Strabomantidae
Pristimantis_permixtus	Strabomantidae
Pristimantis_uranobates	Strabomantidae
Pristimantis_peruvianus	Strabomantidae
Pristimantis_reichlei	Strabomantidae
Pristimantis_petersi	Strabomantidae
Pristimantis_petrobardus	Strabomantidae
Pristimantis_phalaroinguinis	Craugastoridae
Pristimantis_phalarus	Craugastoridae
Pristimantis_pharangobates	Strabomantidae
Pristimantis_philipi	Strabomantidae
Pristimantis_phoxocephalus	Strabomantidae
Pristimantis_phragmipleuron	Craugastoridae
Pristimantis_piceus	Craugastoridae
Pristimantis_pinguis	Craugastoridae
Pristimantis_pirrensis	Strabomantidae
Pristimantis_platychilus	Strabomantidae
Pristimantis_platydactylus	Strabomantidae
Pristimantis_pleurostriatus	Strabomantidae
Pristimantis_pluvicanorus	Strabomantidae
Pristimantis_polemistes	Craugastoridae
Pristimantis_polychrus	Craugastoridae
Pristimantis_prolatus	Strabomantidae
Pristimantis_prolixodiscus	Strabomantidae
Pristimantis_proserpens	Craugastoridae
Pristimantis_pruinatus	Craugastoridae
Pristimantis_pseudoacuminatus	Craugastoridae
Pristimantis_pteridophilus	Craugastoridae
Pristimantis_ptochus	Strabomantidae
Pristimantis_zophus	Strabomantidae
Pristimantis_pugnax	Craugastoridae
Pristimantis_pycnodermis	Strabomantidae
Pristimantis_quantus	Strabomantidae
