ntips	method	time	treestatsfunction
129	R equivalent	9.46998596191406e-4	max_width
129	treestats	1.31130218505859e-5	max_width
129	R equivalent	0.001129150390625	rogers
129	treestats	3.83138656616211e-4	rogers
129	R equivalent	0.00107502937316895	rogers
129	treestats	2.91109085083008e-4	rogers
129	R equivalent	0.00107812881469727	rogers
129	treestats	3.0207633972168e-4	rogers
129	R equivalent	0.00104117393493652	rogers
129	treestats	2.91109085083008e-4	rogers
129	R equivalent	0.00103998184204102	rogers
129	treestats	2.77996063232422e-4	rogers
129	R equivalent	0.00105810165405273	rogers
129	treestats	2.72035598754883e-4	rogers
129	R equivalent	0.00104212760925293	rogers
129	treestats	2.76088714599609e-4	rogers
129	R equivalent	9.9492073059082e-4	rogers
129	treestats	2.83956527709961e-4	rogers
129	R equivalent	0.00107693672180176	rogers
129	treestats	2.9301643371582e-4	rogers
129	R equivalent	0.00113296508789062	rogers
129	treestats	3.0207633972168e-4	rogers
129	R equivalent	0.00114297866821289	stairs2
129	treestats	2.90155410766602e-4	stairs2
129	R equivalent	0.00102782249450684	stairs2
129	treestats	2.9301643371582e-4	stairs2
129	R equivalent	0.00101399421691895	stairs2
129	treestats	2.75135040283203e-4	stairs2
129	R equivalent	9.90867614746094e-4	stairs2
129	treestats	2.73942947387695e-4	stairs2
129	R equivalent	9.88006591796875e-4	stairs2
129	treestats	2.72989273071289e-4	stairs2
129	R equivalent	9.71078872680664e-4	stairs2
129	treestats	2.74896621704102e-4	stairs2
129	R equivalent	9.83953475952148e-4	stairs2
129	treestats	2.74896621704102e-4	stairs2
129	R equivalent	9.78946685791016e-4	stairs2
129	treestats	2.72989273071289e-4	stairs2
129	R equivalent	9.75847244262695e-4	stairs2
129	treestats	2.77996063232422e-4	stairs2
129	R equivalent	9.80138778686523e-4	stairs2
129	treestats	2.73227691650391e-4	stairs2
129	R equivalent	0.00126409530639648	tot_coph
129	treestats	2.9301643371582e-4	tot_coph
129	R equivalent	0.00117111206054688	tot_coph
129	treestats	2.76803970336914e-4	tot_coph
129	R equivalent	0.00118613243103027	tot_coph
129	treestats	2.74896621704102e-4	tot_coph
129	R equivalent	0.00118398666381836	tot_coph
129	treestats	2.75135040283203e-4	tot_coph
129	R equivalent	0.00120806694030762	tot_coph
129	treestats	2.72989273071289e-4	tot_coph
129	R equivalent	0.00115513801574707	tot_coph
129	treestats	2.79903411865234e-4	tot_coph
129	R equivalent	0.0209059715270996	tot_coph
129	treestats	2.98023223876953e-4	tot_coph
129	R equivalent	0.00120186805725098	tot_coph
129	treestats	2.66075134277344e-4	tot_coph
129	R equivalent	0.00115394592285156	tot_coph
129	treestats	2.65121459960938e-4	tot_coph
129	R equivalent	0.00115704536437988	tot_coph
129	treestats	2.60114669799805e-4	tot_coph
129	R equivalent	0.00191187858581543	var_leaf_depth
129	treestats	1.88350677490234e-5	var_leaf_depth
129	R equivalent	0.00187897682189941	var_leaf_depth
129	treestats	1.47819519042969e-5	var_leaf_depth
129	R equivalent	0.00193405151367188	var_leaf_depth
129	treestats	1.19209289550781e-5	var_leaf_depth
129	R equivalent	0.00191020965576172	var_leaf_depth
129	treestats	1.21593475341797e-5	var_leaf_depth
129	R equivalent	0.00185084342956543	var_leaf_depth
129	treestats	1.09672546386719e-5	var_leaf_depth
129	R equivalent	0.00185418128967285	var_leaf_depth
129	treestats	1.28746032714844e-5	var_leaf_depth
129	R equivalent	0.00186991691589355	var_leaf_depth
129	treestats	1.31130218505859e-5	var_leaf_depth
129	R equivalent	0.00185990333557129	var_leaf_depth
129	treestats	1.21593475341797e-5	var_leaf_depth
129	R equivalent	0.00183510780334473	var_leaf_depth
129	treestats	1.19209289550781e-5	var_leaf_depth
129	R equivalent	0.00181078910827637	var_leaf_depth
129	treestats	1.12056732177734e-5	var_leaf_depth
129	R equivalent	0.00524616241455078	sym_nodes
129	treestats	4.07218933105469e-4	sym_nodes
129	R equivalent	0.00531291961669922	sym_nodes
129	treestats	3.79085540771484e-4	sym_nodes
129	R equivalent	0.00548791885375977	sym_nodes
129	treestats	3.70979309082031e-4	sym_nodes
129	R equivalent	0.00528907775878906	sym_nodes
129	treestats	3.77893447875977e-4	sym_nodes
129	R equivalent	0.00508499145507812	sym_nodes
129	treestats	3.7693977355957e-4	sym_nodes
129	R equivalent	0.00529217720031738	sym_nodes
129	treestats	3.73125076293945e-4	sym_nodes
129	R equivalent	0.00506210327148438	sym_nodes
129	treestats	3.65018844604492e-4	sym_nodes
129	R equivalent	0.00530195236206055	sym_nodes
129	treestats	3.71932983398438e-4	sym_nodes
129	R equivalent	0.00532698631286621	sym_nodes
129	treestats	4.1508674621582e-4	sym_nodes
129	R equivalent	0.00525498390197754	sym_nodes
129	treestats	3.74078750610352e-4	sym_nodes
129	R equivalent	0.0187170505523682	mpd
129	treestats	8.58306884765625e-5	mpd
129	R equivalent	0.034991979598999	mpd
129	treestats	8.32080841064453e-5	mpd
129	R equivalent	0.0324399471282959	mpd
129	treestats	8.79764556884766e-5	mpd
129	R equivalent	0.0182569026947021	mpd
129	treestats	8.48770141601562e-5	mpd
129	R equivalent	0.0288901329040527	mpd
129	treestats	7.20024108886719e-5	mpd
129	R equivalent	0.0174031257629395	mpd
129	treestats	7.70092010498047e-5	mpd
129	R equivalent	0.350864887237549	mpd
129	treestats	8.392333984375e-5	mpd
129	R equivalent	0.0196061134338379	mpd
129	treestats	7.60555267333984e-5	mpd
129	R equivalent	0.031123161315918	mpd
129	treestats	7.29560852050781e-5	mpd
129	R equivalent	0.017765998840332	mpd
129	treestats	7.20024108886719e-5	mpd
129	R equivalent	0.0394179821014404	psv
129	treestats	4.88758087158203e-5	psv
129	R equivalent	0.0268380641937256	psv
129	treestats	4.98294830322266e-5	psv
129	R equivalent	0.0284709930419922	psv
129	treestats	4.50611114501953e-5	psv
129	R equivalent	0.0476458072662354	psv
129	treestats	5.50746917724609e-5	psv
129	R equivalent	0.0322539806365967	psv
129	treestats	4.69684600830078e-5	psv
129	R equivalent	0.0277760028839111	psv
129	treestats	4.1961669921875e-5	psv
129	R equivalent	0.0455999374389648	psv
129	treestats	4.1961669921875e-5	psv
129	R equivalent	0.0270628929138184	psv
129	treestats	5.50746917724609e-5	psv
129	R equivalent	0.0445809364318848	psv
129	treestats	5.29289245605469e-5	psv
129	R equivalent	0.028223991394043	psv
129	treestats	4.91142272949219e-5	psv
129	R equivalent	2.66075134277344e-4	vpd
129	treestats	1.28984451293945e-4	vpd
129	R equivalent	2.32934951782227e-4	vpd
129	treestats	9.79900360107422e-5	vpd
129	R equivalent	2.4104118347168e-4	vpd
129	treestats	9.70363616943359e-5	vpd
129	R equivalent	2.49862670898438e-4	vpd
129	treestats	9.60826873779297e-5	vpd
129	R equivalent	2.35080718994141e-4	vpd
129	treestats	9.67979431152344e-5	vpd
129	R equivalent	2.33888626098633e-4	vpd
129	treestats	9.60826873779297e-5	vpd
129	R equivalent	2.39133834838867e-4	vpd
129	treestats	9.70363616943359e-5	vpd
129	R equivalent	2.47001647949219e-4	vpd
129	treestats	9.60826873779297e-5	vpd
129	R equivalent	2.48193740844727e-4	vpd
129	treestats	9.79900360107422e-5	vpd
129	R equivalent	2.35080718994141e-4	vpd
129	treestats	9.51290130615234e-5	vpd
129	R equivalent	0.0579700469970703	mntd
129	treestats	1.22785568237305e-4	mntd
129	R equivalent	0.0404911041259766	mntd
129	treestats	1.13964080810547e-4	mntd
129	R equivalent	0.0601189136505127	mntd
129	treestats	1.16109848022461e-4	mntd
129	R equivalent	0.386907815933228	mntd
129	treestats	1.28030776977539e-4	mntd
129	R equivalent	0.0590929985046387	mntd
129	treestats	1.18017196655273e-4	mntd
129	R equivalent	0.0588638782501221	mntd
129	treestats	1.05142593383789e-4	mntd
129	R equivalent	0.0400741100311279	mntd
129	treestats	1.1897087097168e-4	mntd
129	R equivalent	0.0574278831481934	mntd
129	treestats	1.12056732177734e-4	mntd
129	R equivalent	0.058164119720459	mntd
129	treestats	1.16825103759766e-4	mntd
129	R equivalent	0.0579879283905029	mntd
129	treestats	1.02996826171875e-4	mntd
129	R equivalent	0.00337600708007812	rquartet
129	treestats	2.50339508056641e-5	rquartet
129	R equivalent	0.00336289405822754	rquartet
129	treestats	1.71661376953125e-5	rquartet
129	R equivalent	0.00338292121887207	rquartet
129	treestats	1.59740447998047e-5	rquartet
129	R equivalent	0.0034019947052002	rquartet
129	treestats	1.40666961669922e-5	rquartet
129	R equivalent	0.00336003303527832	rquartet
129	treestats	1.31130218505859e-5	rquartet
129	R equivalent	0.00335288047790527	rquartet
129	treestats	1.09672546386719e-5	rquartet
129	R equivalent	0.00335979461669922	rquartet
129	treestats	1.19209289550781e-5	rquartet
129	R equivalent	0.00335812568664551	rquartet
129	treestats	1.40666961669922e-5	rquartet
129	R equivalent	0.00360608100891113	rquartet
129	treestats	4.69684600830078e-5	rquartet
129	R equivalent	0.0034639835357666	rquartet
129	treestats	1.81198120117188e-5	rquartet
129	R equivalent	6.84022903442383e-4	wiener
129	treestats	2.93970108032227e-4	wiener
129	R equivalent	5.90085983276367e-4	wiener
129	treestats	2.66790390014648e-4	wiener
129	R equivalent	5.74111938476562e-4	wiener
129	treestats	2.67982482910156e-4	wiener
129	R equivalent	5.99861145019531e-4	wiener
129	treestats	2.9301643371582e-4	wiener
129	R equivalent	5.90801239013672e-4	wiener
129	treestats	2.71081924438477e-4	wiener
129	R equivalent	5.67913055419922e-4	wiener
129	treestats	2.65836715698242e-4	wiener
129	R equivalent	5.60998916625977e-4	wiener
129	treestats	2.59876251220703e-4	wiener
129	R equivalent	5.5694580078125e-4	wiener
129	treestats	2.59876251220703e-4	wiener
129	R equivalent	5.60998916625977e-4	wiener
129	treestats	2.64883041381836e-4	wiener
129	R equivalent	5.70058822631836e-4	wiener
129	treestats	2.59160995483398e-4	wiener
129	R equivalent	5.77211380004883e-4	max_betweenness
129	treestats	2.71081924438477e-4	max_betweenness
129	R equivalent	5.58137893676758e-4	max_betweenness
129	treestats	2.60829925537109e-4	max_betweenness
129	R equivalent	5.48124313354492e-4	max_betweenness
129	treestats	2.58207321166992e-4	max_betweenness
129	R equivalent	5.45024871826172e-4	max_betweenness
129	treestats	2.62022018432617e-4	max_betweenness
129	R equivalent	5.44071197509766e-4	max_betweenness
129	treestats	2.62022018432617e-4	max_betweenness
129	R equivalent	5.70058822631836e-4	max_betweenness
129	treestats	2.62022018432617e-4	max_betweenness
129	R equivalent	5.47885894775391e-4	max_betweenness
129	treestats	2.57968902587891e-4	max_betweenness
129	R equivalent	5.50985336303711e-4	max_betweenness
129	treestats	2.64883041381836e-4	max_betweenness
129	R equivalent	5.46932220458984e-4	max_betweenness
129	treestats	2.58922576904297e-4	max_betweenness
129	R equivalent	5.47885894775391e-4	max_betweenness
129	treestats	2.57015228271484e-4	max_betweenness
129	R equivalent	0.00100493431091309	max_closeness
129	treestats	2.67982482910156e-4	max_closeness
129	R equivalent	9.95874404907227e-4	max_closeness
129	treestats	2.67982482910156e-4	max_closeness
129	R equivalent	9.97066497802734e-4	max_closeness
129	treestats	2.64167785644531e-4	max_closeness
129	R equivalent	0.00100302696228027	max_closeness
129	treestats	2.6702880859375e-4	max_closeness
129	R equivalent	9.83953475952148e-4	max_closeness
129	treestats	2.66075134277344e-4	max_closeness
129	R equivalent	9.90152359008789e-4	max_closeness
129	treestats	2.62022018432617e-4	max_closeness
129	R equivalent	9.83953475952148e-4	max_closeness
129	treestats	2.61783599853516e-4	max_closeness
129	R equivalent	9.93013381958008e-4	max_closeness
129	treestats	2.62022018432617e-4	max_closeness
129	R equivalent	9.93013381958008e-4	max_closeness
129	treestats	2.62975692749023e-4	max_closeness
129	R equivalent	9.92059707641602e-4	max_closeness
129	treestats	2.65836715698242e-4	max_closeness
129	R equivalent	5.84840774536133e-4	diameter
129	treestats	2.6702880859375e-4	diameter
129	R equivalent	5.73158264160156e-4	diameter
129	treestats	2.57968902587891e-4	diameter
